date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
9/22,GSHL 2A Meet,"Woodland, WA",,,https://wa.milesplit.com/meets/219152-gshl-2a-meet-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,"Heritage, Battleground at Evergreen","Vancouver, WA",,,https://wa.milesplit.com/meets/219160-heritage-battleground-at-evergreen-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,ob Nollan Classic Lewis & Clark Trail Race,"Toledo, WA",,,https://wa.milesplit.com/meets/219282-ob-nollan-classic-lewis-and-clark-trail-race-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,Skyview at Camas,"Camas, WA",,,https://wa.milesplit.com/meets/219174-skyview-at-camas-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/19,Apple Ridge Invitational,"Anacortes, WA",,,https://wa.milesplit.com/meets/214283-apple-ridge-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/19,Fort Steilacoom Invitational,"Lakewood, WA",,,https://wa.milesplit.com/meets/214284-fort-steilacoom-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/19,Iolani  Invitational at Kualoa Ranch,"Pahoa, HI",,,https://hi.milesplit.com/meets/217294-iolani-cross-country-invitational-at-kualoa-ranch-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/19,Runners Soul Erik Anderson Invitational,"Spokane Valley, WA",,,https://wa.milesplit.com/meets/217122-runners-soul-erik-anderson-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/19,Runners Soul Erik Anderson Invitational,"Spokane Valley, WA",,,https://wa.milesplit.com/meets/218964-runners-soul-erik-anderson-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/19,Salt Creek Invitational,"Port Angeles, WA",,,https://wa.milesplit.com/meets/214282-salt-creek-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/19,Seaport Invitational,",",,,https://www.milesplit.com/meets/214286-seaport-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/19,South Whidbey Invitational,"Langley, WA",,,https://wa.milesplit.com/meets/214287-south-whidbey-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/19,Sundodger Invitational,"Seattle, WA",,,https://wa.milesplit.com/meets/214288-sundodger-invitational-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/18,Lakeside / Blanchet / Garfield / Rainier Beach / Bellarmine,"Seattle, WA",,,https://wa.milesplit.com/meets/218894-lakeside-blanchet-garfield-rainier-beach-bellarmine-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
9/17,1A/2A Evergreen Eatonville,"Eatonville, WA",,,https://wa.milesplit.com/meets/218889-1a2a-evergreen-eatonville-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=3,2015,9,outdoor,hs,3
