meet_name,meet_url,year,month,state,level,season
NEA -3- Col/ Newp/ Riv,https://wa.milesplit.com/meets/255146-nea-3-col-newp-riv-2016/results,2016,10,WA,HS,XC
NH/F/Ing/Ball/Garfield/Roos/WS/CS/Clev/RB,https://wa.milesplit.com/meets/246726-nhfingballgarfieldrooswscsclevrb-2016/results,2016,10,WA,HS,XC
"NPSL Cascade - Hazen, Kentridge @ Kennedy Catholic",https://wa.milesplit.com/meets/254934-npsl-cascade-hazen-kentridge-kennedy-catholic-2016/results,2016,10,WA,HS,XC
OL KSS vs OHS @ North Mason,https://wa.milesplit.com/meets/246725-ol-kss-vs-ohs-north-mason-2016/results,2016,10,WA,HS,XC
OL PAHS vs PTHS@ Bremerton,https://wa.milesplit.com/meets/246724-ol-pahs-vs-pths-bremerton-2016/results,2016,10,WA,HS,XC
OL SHS vs NKHS @ Kingston,https://wa.milesplit.com/meets/246723-ol-shs-vs-nkhs-kingston-2016/results,2016,10,WA,HS,XC
"Puyallup, So. Kitsap @ Sumner",https://wa.milesplit.com/meets/254935-puyallup-so-kitsap-sumner-2016/results,2016,10,WA,HS,XC
"Rogers, Olympia at Curtis",https://wa.milesplit.com/meets/246722-rogers-olympia-at-curtis-2016/results,2016,10,WA,HS,XC
"Sammamish, Juanita @ Redmond",https://wa.milesplit.com/meets/246721-sammamish-juanita-redmond-2016/results,2016,10,WA,HS,XC
"Skyline, Woodinville @ Mt Si",https://wa.milesplit.com/meets/246720-skyline-woodinville-mt-si-2016/results,2016,10,WA,HS,XC
"SSC - Yelm, Tim, CK, NT, Shel",https://wa.milesplit.com/meets/246719-ssc-yelm-tim-ck-nt-shel-2016/results,2016,10,WA,HS,XC
Stevenson/White Salmon Duel,https://wa.milesplit.com/meets/246715-stevensonwhite-salmon-duel-2016/results,2016,10,WA,HS,XC
"Todd Beamer, Enumclaw @ Auburn Mountain View",https://wa.milesplit.com/meets/246718-todd-beamer-enumclaw-auburn-mountain-view-2016/results,2016,10,WA,HS,XC
Trico League,https://wa.milesplit.com/meets/254936-trico-league-2016/results,2016,10,WA,HS,XC
W.F. West v. Centralia,https://wa.milesplit.com/meets/246716-wf-west-v-centralia-2016/results,2016,10,WA,HS,XC
West Valley vs. Cheney,https://wa.milesplit.com/meets/246742-west-valley-vs-cheney-2016/results,2016,10,WA,HS,XC
"Evergreen, Camas, Heritage @Prairie",https://wa.milesplit.com/meets/246748-evergreen-camas-heritage-prairie-2016/results,2016,10,WA,HS,XC
"Kelso, Battle Ground @ Hudson's Bay",https://wa.milesplit.com/meets/246747-kelso-battle-ground-hudsons-bay-2016/results,2016,10,WA,HS,XC
"MV, Fort, Sky @ Union",https://wa.milesplit.com/meets/254798-mv-fort-sky-union-2016/results,2016,10,WA,HS,XC
NE 1B/2B League Meet,https://wa.milesplit.com/meets/246746-ne-1b2b-league-meet-2016/results,2016,10,WA,HS,XC
Washougal & Mark Morris @ Columbia River,https://wa.milesplit.com/meets/254799-washougal-and-mark-morris-columbia-river-2016/results,2016,10,WA,HS,XC
Highclimber Invitationa,https://wa.milesplit.com/meets/246749-highclimber-invitationa-2016/results,2016,10,WA,HS,XC
Leavenworth Invitational,https://wa.milesplit.com/meets/246547-leavenworth-invitational-2016/results,2016,10,WA,HS,XC
Nike Hole in the Wall Invitational,https://wa.milesplit.com/meets/246548-nike-hole-in-the-wall-invitational-2016/results,2016,10,WA,HS,XC
Richland Invitational,https://wa.milesplit.com/meets/246545-richland-invitational-2016/results,2016,10,WA,HS,XC
Bill Kehoe Invitational,https://wa.milesplit.com/meets/246544-bill-kehoe-invitational-2016/results,2016,10,WA,HS,XC
Arlington / Lake Stevens / Marysville Pilchuck @ Shorecrest,https://wa.milesplit.com/meets/254325-arlington-lake-stevens-marysville-pilchuck-shorecrest-2016/results,2016,10,WA,HS,XC
Cascade Conference Meet 3,https://wa.milesplit.com/meets/246765-cascade-conference-meet-3-2016/results,2016,10,WA,HS,XC
"Cascade, Stanwood @ Monroe",https://wi.milesplit.com/meets/246764-cascade-stanwood-monroe-2016/results,2016,10,WA,HS,XC
CWAC League - GV/Eburg/Top@Eph,https://wa.milesplit.com/meets/246763-cwac-league-gveburgtopeph-2016/results,2016,10,WA,HS,XC
CWAC League Meet @ Prosser,https://wa.milesplit.com/meets/246762-cwac-league-meet-prosser-2016/results,2016,10,WA,HS,XC
"CWAC League Meet Quincy, Selah, East Valley",https://wa.milesplit.com/meets/254327-cwac-league-meet-quincy-selah-east-valley-2016/results,2016,10,WA,HS,XC
"CWAC League: Ellensburg, Wapato @ Prosser",https://wa.milesplit.com/meets/254492-cwac-league-ellensburg-wapato-prosser-2016/results,2016,10,WA,HS,XC
Evergreen @ Foster,https://wa.milesplit.com/meets/254328-evergreen-foster-2016/results,2016,10,WA,HS,XC
"Lakes, Wilson, Spanaway Lake",https://wa.milesplit.com/meets/246761-lakes-wilson-spanaway-lake-2016/results,2016,10,WA,HS,XC
"Lincoln, Stadium@ Bonney Lake",https://wa.milesplit.com/meets/254330-lincoln-stadium-bonney-lake-2016/results,2016,10,WA,HS,XC
Lindbergh/Washington @ Fife,https://wa.milesplit.com/meets/246760-lindberghwashington-fife-2016/results,2016,10,WA,HS,XC
"MGHS, Everett @ Glacier Peak",https://wa.milesplit.com/meets/246759-mghs-everett-glacier-peak-2016/results,2016,10,WA,HS,XC
Roosevelt/Ballard/Blanchet/ING,https://wa.milesplit.com/meets/254332-rooseveltballardblancheting-2016/results,2016,10,WA,HS,XC
SCAC @ Highland (Apple Ridge),https://wa.milesplit.com/meets/254333-scac-highland-apple-ridge-2016/results,2016,10,WA,HS,XC
"SCAC Goldendale, LaSalle, Royal Zillah at Connell",https://wa.milesplit.com/meets/246757-scac-goldendale-lasalle-royal-zillah-at-connell-2016/results,2016,10,WA,HS,XC
SCAC Meet #2 @ College Place,https://wa.milesplit.com/meets/246755-scac-meet-2-college-place-2016/results,2016,10,WA,HS,XC
"Snohomish, Jackson, Lynnwood, Meadowdale",https://wa.milesplit.com/meets/254334-snohomish-jackson-lynnwood-meadowdale-2016/results,2016,10,WA,HS,XC
"Steilacoom, Eatonville, Orting",https://wa.milesplit.com/meets/246754-steilacoom-eatonville-orting-2016/results,2016,10,WA,HS,XC
"Tyee, Renton, Highline",https://wa.milesplit.com/meets/254335-tyee-renton-highline-2016/results,2016,10,WA,HS,XC
"White River, Franklin Pierce @ Foss",https://wa.milesplit.com/meets/246752-white-river-franklin-pierce-foss-2016/results,2016,10,WA,HS,XC
2A EvCo Aberdeen @ Tumwater,https://wa.milesplit.com/meets/254308-2a-evco-aberdeen-tumwater-2016/results,2016,10,WA,HS,XC
"Auburn, Auburn Mountainview @ Auburn Riverside",https://wa.milesplit.com/meets/246783-auburn-auburn-mountainview-auburn-riverside-2016/results,2016,10,WA,HS,XC
"B-E, Mt. Baker, Squalicum @ Anacortes",https://wa.milesplit.com/meets/246782-b-e-mt-baker-squalicum-anacortes-2016/results,2016,10,WA,HS,XC
Bain / EC / N. Kitsap / C. Kitsap / N. Mason / Pt Townsend,https://wa.milesplit.com/meets/246781-bain-ec-n-kitsap-c-kitsap-n-mason-pt-townsend-2016/results,2016,10,WA,HS,XC
Bellevue vs. Remond & Lake Washington,https://wa.milesplit.com/meets/246780-bellevue-vs-remond-and-lake-washington-2016/results,2016,10,WA,HS,XC
"Bothell, Skyline @ Inglemoor",https://wa.milesplit.com/meets/246779-bothell-skyline-inglemoor-2016/results,2016,10,WA,HS,XC
"Decatur, Todd Beamer @ Federal Way",https://wa.milesplit.com/meets/254309-decatur-todd-beamer-federal-way-2016/results,2016,10,WA,HS,XC
Garfield / S. Prep / C. Sealth / R. Beach,https://wa.milesplit.com/meets/254310-garfield-s-prep-c-sealth-r-beach-2016/results,2016,10,WA,HS,XC
"GK, Curtis @ South Kitsap",https://wa.milesplit.com/meets/254311-gk-curtis-south-kitsap-2016/results,2016,10,WA,HS,XC
GNL League-Pullman @ Cheney,https://wa.milesplit.com/meets/254312-gnl-league-pullman-cheney-2016/results,2016,10,WA,HS,XC
GNL League-West Valley@ Clarkston,https://wa.milesplit.com/meets/254313-gnl-league-west-valley-clarkston-2016/results,2016,10,WA,HS,XC
"GSHL 2A RALong, Ridgefield @ Mark Morris",https://wa.milesplit.com/meets/254314-gshl-2a-ralong-ridgefield-mark-morris-2016/results,2016,10,WA,HS,XC
GSHL 2A Woodland/Hockinson @ Washougal,https://wa.milesplit.com/meets/246774-gshl-2a-woodlandhockinson-washougal-2016/results,2016,10,WA,HS,XC
HNA/O’Dea/Hale/Franklin/West Seattle,https://wa.milesplit.com/meets/254315-hnaodeahalefranklinwest-seattle-2016/results,2016,10,WA,HS,XC
"Interlake, Liberty @ Sammamish",https://wa.milesplit.com/meets/254316-interlake-liberty-sammamish-2016/results,2016,10,WA,HS,XC
Juanita @ Mercer Island,https://wa.milesplit.com/meets/246773-juanita-mercer-island-2016/results,2016,10,WA,HS,XC
Kennedy Catholic @ Kentwood,https://wa.milesplit.com/meets/254317-kennedy-catholic-kentwood-2016/results,2016,10,WA,HS,XC
"Kentlake, Hazen @ Kent Meridian",https://wa.milesplit.com/meets/254318-kentlake-hazen-kent-meridian-2016/results,2016,10,WA,HS,XC
"Kentridge, Tahoma @ Mount Rainier",https://www.milesplit.com/meets/246772-kentridge-tahoma-mount-rainier-2016/results,2016,10,WA,HS,XC
Narrows Twilight,https://wa.milesplit.com/meets/246462-narrows-twilight-2016/results,2016,10,WA,HS,XC
NEA #2 Newport @ Medical Lake,https://wa.milesplit.com/meets/246771-nea-2-newport-medical-lake-2016/results,2016,10,WA,HS,XC
"NEA 2 - Freeman, Riverside at Deer Park",https://tx.milesplit.com/meets/254319-nea-2-freeman-riverside-at-deer-park-2016/results,2016,10,WA,HS,XC
NWC league@Ferndale,https://wa.milesplit.com/meets/254320-nwc-leagueferndale-2016/results,2016,10,WA,HS,XC
"NWC: Lynden, Sedro Woolley @ Nooksack",https://wa.milesplit.com/meets/254321-nwc-lynden-sedro-woolley-nooksack-2016/results,2016,10,WA,HS,XC
NWC: Sehome & Lyn. Christian @ Blaine,https://wa.milesplit.com/meets/254322-nwc-sehome-and-lyn-christian-blaine-2016/results,2016,10,WA,HS,XC
OL BHS vs OHS @ Kingston,https://wa.milesplit.com/meets/254323-ol-bhs-vs-ohs-kingston-2016/results,2016,10,WA,HS,XC
OL KSS vs PAHS @ Sequim,https://wa.milesplit.com/meets/246770-ol-kss-vs-pahs-sequim-2016/results,2016,10,WA,HS,XC
Omak Invitational,https://wa.milesplit.com/meets/246542-omak-invitational-2016/results,2016,10,WA,HS,XC
Rochester @ Centralia,https://wa.milesplit.com/meets/254324-rochester-centralia-2016/results,2016,10,WA,HS,XC
Sea-Tac League Meet #4,https://wa.milesplit.com/meets/254307-sea-tac-league-meet-4-2016/results,2016,10,WA,HS,XC
Thomas Jefferson @ Enumclaw,https://wa.milesplit.com/meets/246769-thomas-jefferson-enumclaw-2016/results,2016,10,WA,HS,XC
W.F. West v. Black Hilles,https://wa.milesplit.com/meets/246768-wf-west-v-black-hilles-2016/results,2016,10,WA,HS,XC
Woodville @ Issaquah,https://wa.milesplit.com/meets/246767-woodville-issaquah-2016/results,2016,10,WA,HS,XC
2B Central League @Rainier,https://or.milesplit.com/meets/246786-2b-central-league-rainier-2016/results,2016,10,WA,HS,XC
Fort Vancouver @ Hudson's Bay,https://wa.milesplit.com/meets/253960-fort-vancouver-hudsons-bay-2016/results,2016,10,WA,HS,XC
"Mount Si, Eastlake @ Newport",https://wa.milesplit.com/meets/246758-mount-si-eastlake-newport-2016/results,2016,10,WA,HS,XC
NE 1B/2B League Meet,https://wi.milesplit.com/meets/246785-ne-1b2b-league-meet-2016/results,2016,10,WA,HS,XC
NEA #2 Chew/LS/Col,https://wa.milesplit.com/meets/246784-nea-2-chewlscol-2016/results,2016,10,WA,HS,XC
Nisqually League: Vashon Host,https://wa.milesplit.com/meets/253968-nisqually-league-vashon-host-2016/results,2016,10,WA,HS,XC
Can-Am Invitational,https://www.milesplit.com/meets/246539-can-am-invitational-2016/results,2016,10,WA,HS,XC
Curtis Invitational,https://wa.milesplit.com/meets/246540-curtis-invitational-2016/results,2016,10,WA,HS,XC
Harvest Classic,https://wa.milesplit.com/meets/246535-harvest-classic-2016/results,2016,10,WA,HS,XC
Pasco Bulldog Invitational,https://wa.milesplit.com/meets/246537-pasco-bulldog-invitational-2016/results,2016,10,WA,HS,XC
Sunfair Invitational,https://wa.milesplit.com/meets/246541-sunfair-invitational-2016/results,2016,10,WA,HS,XC
Twilight Invitational,https://wa.milesplit.com/meets/246536-twilight-invitational-2016/results,2016,10,WA,HS,XC
Wenatchee XC Invitational,https://wa.milesplit.com/meets/246538-wenatchee-xc-invitational-2016/results,2016,10,WA,HS,XC
Border Clash,https://or.milesplit.com/meets/246980-border-clash-2016/results,2016,11,WA,HS,XC
Cross Country Coaches National Youth Championships,https://ky.milesplit.com/meets/256075-cross-country-coaches-national-youth-championships-2016/results,2016,11,WA,HS,XC
NACA Cross-Country Championships,https://tn.milesplit.com/meets/254813-naca-cross-country-championships-2016/results,2016,11,WA,HS,XC
Nike Cross Nationals Northwest Regional,https://www.milesplit.com/meets/242983-nike-cross-nationals-northwest-regional-2016/results,2016,11,WA,HS,XC
WIAA State Championship,https://wa.milesplit.com/meets/246670-wiaa-state-championship-2016/results,2016,11,WA,HS,XC
Can-Am Invitational,https://www.milesplit.com/meets/285704-can-am-invitational-2017/results,2017,9,WA,HS,XC
Curtis Invitational,https://wa.milesplit.com/meets/285695-curtis-invitational-2017/results,2017,9,WA,HS,XC
Nike Portland XC Invite,https://or.milesplit.com/meets/270878-nike-portland-xc-invite-2017/results,2017,9,WA,HS,XC
Pasco Bulldog Invitational,https://wa.milesplit.com/meets/285747-pasco-bulldog-invitational-2017/results,2017,9,WA,HS,XC
Sunfair Invitational,https://wa.milesplit.com/meets/285697-sunfair-invitational-2017/results,2017,9,WA,HS,XC
Toutle Lake Invitational,https://wa.milesplit.com/meets/285761-toutle-lake-invitational-2017/results,2017,9,WA,HS,XC
Twilight Invitational,https://wa.milesplit.com/meets/285743-twilight-invitational-2017/results,2017,9,WA,HS,XC
Hale/Lakeside/ RB,https://wa.milesplit.com/meets/292518-halelakeside-rb-cross-country-2017/results,2017,9,WA,HS,XC
"SCAC #1 @ La Salle, KiBe, Naches",https://wa.milesplit.com/meets/292521-scac-1-la-salle-kibe-naches-2017/results,2017,9,WA,HS,XC
"SCAC #1 Goldendale, Granger, College Place",https://wa.milesplit.com/meets/292520-scac-1-goldendale-granger-college-place-2017/results,2017,9,WA,HS,XC
"Emerald Ridge, Sumner @ South Kitsap",https://wa.milesplit.com/meets/285566-emerald-ridge-sumner-south-kitsap-2017/results,2017,9,WA,HS,XC
Evergreen League 1A Hoquiam,https://wa.milesplit.com/meets/285554-evergreen-league-1a-hoquiam-2017/results,2017,9,WA,HS,XC
"Foss, Foster @ Washington",https://wa.milesplit.com/meets/285569-foss-foster-washington-2017/results,2017,9,WA,HS,XC
"Highline, Clover Park, Eatonville @ North SeaTac Park",https://wa.milesplit.com/meets/285574-highline-clover-park-eatonville-north-seatac-park-2017/results,2017,9,WA,HS,XC
"Lynnwood, Mariner, Shorecrest, Mountlake Terrace",https://wa.milesplit.com/meets/292408-lynnwood-mariner-shorecrest-mountlake-terrace-2017/results,2017,9,WA,HS,XC
Prep/Ing/Garfield/CS/Clev,https://wa.milesplit.com/meets/292428-prepinggarfieldcsclev-2017/results,2017,9,WA,HS,XC
"Rogers, Graham Kapowsin @ Bellarmine",https://wa.milesplit.com/meets/285613-rogers-graham-kapowsin-bellarmine-2017/results,2017,9,WA,HS,XC
White River @ Lindbergh,https://wa.milesplit.com/meets/285623-white-river-lindbergh-2017/results,2017,9,WA,HS,XC
Bainbridge / E. Catholic / W. Seattle / Brem / Klahowya / N. Kit,https://wa.milesplit.com/meets/292383-bainbridge-e-catholic-w-seattle-brem-klahowya-n-kit-2017/results,2017,9,WA,HS,XC
Federal Way All-City Meet,https://wa.milesplit.com/meets/285473-federal-way-all-city-meet-2017/results,2017,9,WA,HS,XC
GNL League Cheney @ EV Spokane,https://wa.milesplit.com/meets/292392-gnl-league-cheney-ev-spokane-2017/results,2017,9,WA,HS,XC
GNL Pullman @ Clarkston,https://wa.milesplit.com/meets/292393-gnl-pullman-clarkston-2017/results,2017,9,WA,HS,XC
GSHL 2A Long vs Morris,https://wa.milesplit.com/meets/292310-gshl-2a-long-vs-morris-2017/results,2017,9,WA,HS,XC
"GSHL @WDLD w/HOCK, WASH",https://wa.milesplit.com/meets/285482-gshl-wdld-whock-wash-2017/results,2017,9,WA,HS,XC
"GSL2 CentralValley, MtSpokane, Ferris",https://wa.milesplit.com/meets/285483-gsl2-centralvalley-mtspokane-ferris-2017/results,2017,9,WA,HS,XC
"GSL2 Lewis&Clark, University, Rogers, ShadlePark",https://wa.milesplit.com/meets/285484-gsl2-lewisandclark-university-rogers-shadlepark-2017/results,2017,9,WA,HS,XC
"GSL2 NorthCentral, GonzagaPrep, Mead",https://wa.milesplit.com/meets/285485-gsl2-northcentral-gonzagaprep-mead-2017/results,2017,9,WA,HS,XC
"Meadowdale vs. Everett, Marysville-Pilchuk and Snohomish",https://wa.milesplit.com/meets/292309-meadowdale-vs-everett-marysville-pilchuk-and-snohomish-2017/results,2017,9,WA,HS,XC
"Mt Tahoma, Lincoln, Lakes",https://wa.milesplit.com/meets/292311-mt-tahoma-lincoln-lakes-2017/results,2017,9,WA,HS,XC
NEA#1 Colville/Lakeside/Riverside,https://wa.milesplit.com/meets/285518-nea1-colvillelakesideriverside-2017/results,2017,9,WA,HS,XC
"NEA#1 Freeman,Deer Park @ Medical Lake",https://wa.milesplit.com/meets/285519-nea1-freemandeer-park-medical-lake-2017/results,2017,9,WA,HS,XC
OL KSS v NKHS v BHS,https://wa.milesplit.com/meets/285524-ol-kss-v-nkhs-v-bhs-2017/results,2017,9,WA,HS,XC
OL PAHS vs NMHS @ Kingston,https://wa.milesplit.com/meets/285525-ol-pahs-vs-nmhs-kingston-2017/results,2017,9,WA,HS,XC
"Olympia, Curtis @ Puyallup",https://wa.milesplit.com/meets/285526-olympia-curtis-puyallup-2017/results,2017,9,WA,HS,XC
Olympic and Sequim at Port Townsend,https://wa.milesplit.com/meets/285527-olympic-and-sequim-at-port-townsend-2017/results,2017,9,WA,HS,XC
Spanaway Lake @ Bonney Lake,https://wa.milesplit.com/meets/285537-spanaway-lake-bonney-lake-2017/results,2017,9,WA,HS,XC
SSC Meet 3 @ Sehmel Park,https://wa.milesplit.com/meets/285538-ssc-meet-3-sehmel-park-2017/results,2017,9,WA,HS,XC
Timberline 5k,https://wa.milesplit.com/meets/285542-timberline-5k-2017/results,2017,9,WA,HS,XC
Trico League Meet,https://wa.milesplit.com/meets/285544-trico-league-meet-2017/results,2017,9,WA,HS,XC
Central 2B @Kalama,https://wa.milesplit.com/meets/285366-central-2b-kalama-2017/results,2017,9,WA,HS,XC
Central 2B League @Adna,https://wa.milesplit.com/meets/292243-central-2b-league-adna-2017/results,2017,9,WA,HS,XC
"Dist 7 1B,2B League Meet",https://www.milesplit.com/meets/292382-dist-7-1b2b-league-meet-2017/results,2017,9,WA,HS,XC
District 7 NE 1B/2B League Meet at Republic,https://www.milesplit.com/meets/285369-district-7-ne-1b2b-league-meet-at-republic-2017/results,2017,9,WA,HS,XC
Emerald City League Meet #3,https://wa.milesplit.com/meets/292217-emerald-city-league-meet-3-2017/results,2017,9,WA,HS,XC
