race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
,https://wa.milesplit.com/meets/293854-wildcat-invitational-2017/results,1,individual,65,katie_fallback,0.9
,https://wa.milesplit.com/meets/293854-wildcat-invitational-2017/results,2,team,6,katie_fallback,0.9
,https://wa.milesplit.com/meets/293854-wildcat-invitational-2017/results,3,individual,25,katie_fallback,0.9
,https://wa.milesplit.com/meets/293854-wildcat-invitational-2017/results,4,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,1,individual,77,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,3,individual,23,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,4,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,5,individual,59,katie_fallback,0.9
,https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,6,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/285124-eastlake-bothell-newport-2017/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/368302-evergreen-1a-meet-2019/results,1,individual,22,katie_fallback,0.9
,https://wa.milesplit.com/meets/368302-evergreen-1a-meet-2019/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/368302-evergreen-1a-meet-2019/results,3,individual,13,katie_fallback,0.9
,https://wa.milesplit.com/meets/368302-evergreen-1a-meet-2019/results,4,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/332035-central-2b-league-adna-2018/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,1,individual,13,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,2,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,3,individual,14,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,5,individual,5,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,6,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,7,individual,11,katie_fallback,0.9
,https://wa.milesplit.com/meets/373015-nea4-freeman-medical-lake-hs-2019/results,8,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,1,individual,42,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,2,team,5,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,3,individual,39,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,4,team,5,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,5,individual,12,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,6,team,1,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,7,individual,32,katie_fallback,0.9
,https://wa.milesplit.com/meets/333035-trico-1a-league-championships-2018/results,8,team,4,katie_fallback,0.9
,https://wa.milesplit.com/meets/253518-foss-and-washington-foster-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/333411-cw-b-league-championship-2018/results,1,individual,55,katie_fallback,0.9
,https://wa.milesplit.com/meets/333411-cw-b-league-championship-2018/results,2,team,5,katie_fallback,0.9
,https://wa.milesplit.com/meets/333411-cw-b-league-championship-2018/results,3,individual,26,katie_fallback,0.9
,https://wa.milesplit.com/meets/333411-cw-b-league-championship-2018/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/287736-nea-district-finals-2017/results,1,individual,116,katie_fallback,0.9
,https://wa.milesplit.com/meets/287736-nea-district-finals-2017/results,2,team,8,katie_fallback,0.9
,https://wa.milesplit.com/meets/287736-nea-district-finals-2017/results,3,individual,66,katie_fallback,0.9
,https://wa.milesplit.com/meets/287736-nea-district-finals-2017/results,4,team,7,katie_fallback,0.9
,https://wa.milesplit.com/meets/294328-gshl-3a-district-meet-2017/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/253520-franklin-pierce-fife-evergreen-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/292243-central-2b-league-adna-2017/results,,no_tables,0,katie_fallback,0.0
,https://www.milesplit.com/meets/246810-wilbur-creston-jamboree-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,1,individual,118,katie_fallback,0.9
