race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
542283,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542283/formatted/,2,team,1,katie_fallback,0.9
542284,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542284/formatted/,1,individual,30,katie_fallback,0.9
542284,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542284/formatted/,2,team,3,katie_fallback,0.9
542284,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542284/formatted/,3,individual,66,katie_fallback,0.9
542284,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542284/formatted/,4,team,4,katie_fallback,0.9
542477,https://wa.milesplit.com/meets/285124-eastlake-bothell-newport-2017/results/542477/raw,,cole,0,cole,0.8499999999999999
542344,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542344/formatted/,1,individual,20,katie_fallback,0.9
542344,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542344/formatted/,2,team,2,katie_fallback,0.9
542344,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542344/formatted/,3,individual,8,katie_fallback,0.9
542344,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542344/formatted/,4,team,1,katie_fallback,0.9
542342,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542342/formatted/,1,individual,14,katie_fallback,0.9
542342,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542342/formatted/,2,team,2,katie_fallback,0.9
542342,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542342/formatted/,3,individual,14,katie_fallback,0.9
542342,https://www.milesplit.com/meets/285127-gnl-west-valley-vs-east-valley-2017/results/542342/formatted/,4,team,2,katie_fallback,0.9
542515,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542515/formatted/,1,individual,30,katie_fallback,0.9
542515,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542515/formatted/,2,team,3,katie_fallback,0.9
542515,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542515/formatted/,3,individual,12,katie_fallback,0.9
542515,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542515/formatted/,4,team,1,katie_fallback,0.9
542516,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542516/formatted/,1,individual,27,katie_fallback,0.9
542516,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542516/formatted/,2,team,3,katie_fallback,0.9
542516,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542516/formatted/,3,individual,21,katie_fallback,0.9
542516,https://wa.milesplit.com/meets/285128-gshl-hockinson-wra-long-col-river-2017/results/542516/formatted/,4,team,3,katie_fallback,0.9
542363,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542363/formatted/,1,individual,74,katie_fallback,0.9
542363,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542363/formatted/,2,team,5,katie_fallback,0.9
542363,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542363/formatted/,3,individual,40,katie_fallback,0.9
542363,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542363/formatted/,4,team,2,katie_fallback,0.9
542362,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542362/formatted/,1,individual,50,katie_fallback,0.9
542362,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542362/formatted/,2,team,7,katie_fallback,0.9
542362,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542362/formatted/,3,individual,42,katie_fallback,0.9
542362,https://or.milesplit.com/meets/285131-hood-river-skip-sparks-invitational-2017/results/542362/formatted/,4,team,6,katie_fallback,0.9
542291,https://wa.milesplit.com/meets/285137-lake-stevens-meadowdale-shorewood-hamlin-2017/results/542291/formatted/,1,individual,111,katie_fallback,0.9
542291,https://wa.milesplit.com/meets/285137-lake-stevens-meadowdale-shorewood-hamlin-2017/results/542291/formatted/,2,team,4,katie_fallback,0.9
542234,https://wa.milesplit.com/meets/285137-lake-stevens-meadowdale-shorewood-hamlin-2017/results/542234/formatted/,1,individual,58,katie_fallback,0.9
542234,https://wa.milesplit.com/meets/285137-lake-stevens-meadowdale-shorewood-hamlin-2017/results/542234/formatted/,2,team,4,katie_fallback,0.9
542299,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542299/formatted/,1,individual,201,katie_fallback,0.9
542299,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542299/formatted/,2,team,8,katie_fallback,0.9
542299,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542299/formatted/,3,individual,84,katie_fallback,0.9
542299,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542299/formatted/,4,team,6,katie_fallback,0.9
542298,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542298/formatted/,1,individual,52,katie_fallback,0.9
542298,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542298/formatted/,2,team,8,katie_fallback,0.9
542298,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542298/formatted/,3,individual,1,katie_fallback,0.9
542298,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542298/formatted/,4,individual,49,katie_fallback,0.9
542298,https://wa.milesplit.com/meets/285139-mcc-league-meet-1-2017/results/542298/formatted/,5,team,7,katie_fallback,0.9
542297,https://wa.milesplit.com/meets/285145-mt-rainier-kent-meridian-2017/results/542297/formatted/,1,individual,2,katie_fallback,0.75
542296,https://wa.milesplit.com/meets/285145-mt-rainier-kent-meridian-2017/results/542296/formatted/,1,individual,11,katie_fallback,0.9
542296,https://wa.milesplit.com/meets/285145-mt-rainier-kent-meridian-2017/results/542296/formatted/,2,team,2,katie_fallback,0.9
542296,https://wa.milesplit.com/meets/285145-mt-rainier-kent-meridian-2017/results/542296/formatted/,3,individual,10,katie_fallback,0.9
542296,https://wa.milesplit.com/meets/285145-mt-rainier-kent-meridian-2017/results/542296/formatted/,4,team,2,katie_fallback,0.9
542475,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542475/formatted/,,cole,0,cole,0.8499999999999999
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,1,individual,36,katie_fallback,0.9
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,2,team,2,katie_fallback,0.9
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,3,individual,52,katie_fallback,0.9
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,4,team,3,katie_fallback,0.9
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,5,individual,80,katie_fallback,0.9
542476,https://wa.milesplit.com/meets/285148-northcreek-skyline-inglemoor-2017/results/542476/formatted/,6,team,3,katie_fallback,0.9
542246,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542246/formatted/,1,individual,14,katie_fallback,0.9
542246,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542246/formatted/,2,team,2,katie_fallback,0.9
542245,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542245/formatted/,1,individual,19,katie_fallback,0.9
542245,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542245/formatted/,2,team,3,katie_fallback,0.9
542245,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542245/formatted/,3,individual,22,katie_fallback,0.9
542245,https://wa.milesplit.com/meets/285187-ol-bhs-vs-pahs-port-townsend-2017/results/542245/formatted/,4,team,2,katie_fallback,0.9
